,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_head_rdm_corr,same_head_rdm_std,same_modifier_rdm_corr,same_modifier_rdm_std
69,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,12,final_word,0.30124740662784133,0.39486284538642863,,,,
70,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,12,final_word,0.30124740662784133,0.39486284538642863,-0.16058998728905016,0.3826657525892863,,
71,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,12,final_word,0.30124740662784133,0.39486284538642863,-0.16058998728905016,0.3826657525892863,0.1643167672515498,0.48097123961140675
72,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,13,final_word,0.39709885419124535,0.36260056076441277,,,,
73,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,13,final_word,0.39709885419124535,0.36260056076441277,-0.13320385941379187,0.4177067800018249,,
74,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,13,final_word,0.39709885419124535,0.36260056076441277,-0.13320385941379187,0.4177067800018249,0.12323757543866236,0.5154084141080093
75,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,14,final_word,0.34689095308660517,0.3932768321000699,,,,
76,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,14,final_word,0.34689095308660517,0.3932768321000699,-0.13320385941379187,0.43337315029063145,,
77,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,14,final_word,0.34689095308660517,0.3932768321000699,-0.13320385941379187,0.43337315029063145,0.1643167672515498,0.4996665554814196
78,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,15,final_word,0.38340579025361615,0.38035071534922427,,,,
79,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,15,final_word,0.38340579025361615,0.38035071534922427,-0.1917028951268081,0.37627560820937256,,
80,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,15,final_word,0.38340579025361615,0.38035071534922427,-0.1917028951268081,0.37627560820937256,0.11867322079278594,0.48053789306012756
81,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,16,final_word,0.3834057902536162,0.3692334401612796,,,,
82,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,16,final_word,0.3834057902536162,0.3692334401612796,-0.13236628473041512,0.36052623575360865,,
83,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,16,final_word,0.3834057902536162,0.3692334401612796,-0.13236628473041512,0.36052623575360865,0.1049801568551568,0.4776461381957706
84,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,17,final_word,0.35145530773248146,0.3987219164614188,,,,
85,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,17,final_word,0.35145530773248146,0.3987219164614188,-0.1688811218974262,0.3544655601512413,,
86,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,17,final_word,0.35145530773248146,0.3987219164614188,-0.1688811218974262,0.3544655601512413,0.12780193008453872,0.4885352256149669
87,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,18,final_word,0.392534499545369,0.3863288754416371,,,,
88,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,18,final_word,0.392534499545369,0.3863288754416371,-0.21201194430605982,0.3606257554190551,,
89,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,18,final_word,0.392534499545369,0.3863288754416371,-0.21201194430605982,0.3606257554190551,0.1323662847304151,0.4949537015385041
90,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,19,final_word,0.34232659844072877,0.42463219378657563,,,,
91,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,19,final_word,0.34232659844072877,0.42463219378657563,-0.14065741933879114,0.35698419097653833,,
92,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,19,final_word,0.34232659844072877,0.42463219378657563,-0.14065741933879114,0.35698419097653833,0.155188057959797,0.5156710837992242
93,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,20,final_word,0.36971272631598706,0.3707818316296884,,,,
94,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,20,final_word,0.36971272631598706,0.3707818316296884,-0.09250114882989713,0.3866511257202088,,
95,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,20,final_word,0.36971272631598706,0.3707818316296884,-0.09250114882989713,0.3866511257202088,0.07302967433402215,0.5335416259924493
96,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,21,final_word,0.3560196623783579,0.3914715826212676,,,,
97,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,21,final_word,0.3560196623783579,0.3914715826212676,-0.06967937560051521,0.3568851451631806,,
98,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,21,final_word,0.3560196623783579,0.3914715826212676,-0.06967937560051521,0.3568851451631806,0.12323757543866236,0.4625788221121526
99,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,22,final_word,0.3651483716701106,0.4339738855430511,,,,
100,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,22,final_word,0.3651483716701106,0.4339738855430511,-0.05971309162538572,0.3757080900257013,,
101,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,22,final_word,0.3651483716701106,0.4339738855430511,-0.05971309162538572,0.3757080900257013,0.10954451150103321,0.4505552130427523
102,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,23,final_word,0.30124740662784133,0.4753069183871266,,,,
103,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,23,final_word,0.30124740662784133,0.4753069183871266,-0.03605374371262706,0.45225375719571137,,
104,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,23,final_word,0.30124740662784133,0.4753069183871266,-0.03605374371262706,0.45225375719571137,0.08672273827165129,0.4490499229855554
105,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,24,final_word,0.310376115919594,0.46761807778000475,,,,
106,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,24,final_word,0.310376115919594,0.46761807778000475,-0.04061809835850345,0.41835013655119746,,
107,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,24,final_word,0.310376115919594,0.46761807778000475,-0.04061809835850345,0.41835013655119746,0.08215838362577492,0.448980326220797
108,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,25,final_word,0.2829899880443357,0.448980326220797,,,,
109,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,25,final_word,0.2829899880443357,0.448980326220797,-0.04061809835850343,0.42231524964857575,,
110,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,25,final_word,0.2829899880443357,0.448980326220797,-0.04061809835850343,0.42231524964857575,0.0821583836257749,0.4338778629983327
111,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,26,final_word,0.26016821481495384,0.45986864066455607,,,,
112,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,26,final_word,0.26016821481495384,0.45986864066455607,-0.02236067977499791,0.42170289699423846,,
113,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,26,final_word,0.26016821481495384,0.45986864066455607,-0.02236067977499791,0.42170289699423846,0.08672273827165126,0.4320252693226789
114,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,27,final_word,0.33776224379485237,0.4233792626003309,,,,
115,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,27,final_word,0.33776224379485237,0.4233792626003309,-0.04518245300437981,0.4383209014034964,,
116,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,27,final_word,0.33776224379485237,0.4233792626003309,-0.04518245300437981,0.4383209014034964,0.12323757543866236,0.4460708090277446
117,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,28,final_word,0.08672273827165128,0.5830773247749106,,,,
118,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,28,final_word,0.08672273827165128,0.5830773247749106,-0.0597130916253857,0.5255060122498699,,
119,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,28,final_word,0.08672273827165128,0.5830773247749106,-0.0597130916253857,0.5255060122498699,0.15062370331392066,0.5551088481850504
120,meta-llama/Llama-3.2-3B,1,final_word,0.05020790110464022,0.6137147817458312,,,,
121,meta-llama/Llama-3.2-3B,1,final_word,0.05020790110464022,0.6137147817458312,0.02449692259613538,0.5453947710960148,,
122,meta-llama/Llama-3.2-3B,1,final_word,0.05020790110464022,0.6137147817458312,0.02449692259613538,0.5453947710960148,0.07302967433402213,0.5304086474910955
123,meta-llama/Llama-3.2-3B,2,final_word,0.08672273827165129,0.5477035390306206,,,,
124,meta-llama/Llama-3.2-3B,2,final_word,0.08672273827165129,0.5477035390306206,-0.07508130492976832,0.5237965231366499,,
125,meta-llama/Llama-3.2-3B,2,final_word,0.08672273827165129,0.5477035390306206,-0.07508130492976832,0.5237965231366499,-0.009128709291752768,0.5368891878218446
126,meta-llama/Llama-3.2-3B,3,final_word,0.40166320883712175,0.45497252664309296,,,,
127,meta-llama/Llama-3.2-3B,3,final_word,0.40166320883712175,0.45497252664309296,-0.025710978508504845,0.584432346646177,,
128,meta-llama/Llama-3.2-3B,3,final_word,0.40166320883712175,0.45497252664309296,-0.025710978508504845,0.584432346646177,0.0547722557505166,0.5053051883103252
129,meta-llama/Llama-3.2-3B,4,final_word,0.5842373946721772,0.3420526275297413,,,,
130,meta-llama/Llama-3.2-3B,4,final_word,0.5842373946721772,0.3420526275297413,-0.03027533315438121,0.4954516051959868,,
131,meta-llama/Llama-3.2-3B,4,final_word,0.5842373946721772,0.3420526275297413,-0.03027533315438121,0.4954516051959868,0.0867227382716513,0.4999791662326207
132,meta-llama/Llama-3.2-3B,5,final_word,0.5979304586098062,0.3316310701165779,,,,
133,meta-llama/Llama-3.2-3B,5,final_word,0.5979304586098062,0.3316310701165779,-0.03027533315438121,0.43066494295598295,,
134,meta-llama/Llama-3.2-3B,5,final_word,0.5979304586098062,0.3316310701165779,-0.03027533315438121,0.43066494295598295,0.08215838362577489,0.5384391020966685
135,meta-llama/Llama-3.2-3B,6,final_word,0.5979304586098062,0.31881943688133774,,,,
136,meta-llama/Llama-3.2-3B,6,final_word,0.5979304586098062,0.31881943688133774,0.09752659693015751,0.4530019703196055,,
137,meta-llama/Llama-3.2-3B,6,final_word,0.5979304586098062,0.31881943688133774,0.09752659693015751,0.4530019703196055,0.07302967433402213,0.5160749299601107
138,meta-llama/Llama-3.2-3B,7,final_word,0.6116235225474353,0.2844585499974761,,,,
139,meta-llama/Llama-3.2-3B,7,final_word,0.6116235225474353,0.2844585499974761,0.1203483701595394,0.4274792299307238,,
140,meta-llama/Llama-3.2-3B,7,final_word,0.6116235225474353,0.2844585499974761,0.1203483701595394,0.4274792299307238,0.10041580220928044,0.5098202297542405
141,meta-llama/Llama-3.2-3B,8,final_word,0.5888017493180534,0.35234334580538523,,,,
142,meta-llama/Llama-3.2-3B,8,final_word,0.5888017493180534,0.35234334580538523,0.1020909515760339,0.4224527506067261,,
143,meta-llama/Llama-3.2-3B,8,final_word,0.5888017493180534,0.35234334580538523,0.1020909515760339,0.4224527506067261,0.08672273827165128,0.5179888994949601
144,meta-llama/Llama-3.2-3B,9,final_word,0.5614156214427951,0.36374785222733613,,,,
145,meta-llama/Llama-3.2-3B,9,final_word,0.5614156214427951,0.36374785222733613,0.0975265969301575,0.4399364936519566,,
146,meta-llama/Llama-3.2-3B,9,final_word,0.5614156214427951,0.36374785222733613,0.0975265969301575,0.4399364936519566,0.09128709291752768,0.5163977794943222
147,meta-llama/Llama-3.2-3B,10,final_word,0.5340294935675368,0.4210849083023517,,,,
148,meta-llama/Llama-3.2-3B,10,final_word,0.5340294935675368,0.4210849083023517,0.061849334446523185,0.4485249823906379,,
149,meta-llama/Llama-3.2-3B,10,final_word,0.5340294935675368,0.4210849083023517,0.061849334446523185,0.4485249823906379,0.09128709291752768,0.48989794855663554
150,meta-llama/Llama-3.2-3B,11,final_word,0.5431582028592896,0.4291221659776307,,,,
151,meta-llama/Llama-3.2-3B,11,final_word,0.5431582028592896,0.4291221659776307,0.04899384519227077,0.4394942077989553,,
152,meta-llama/Llama-3.2-3B,11,final_word,0.5431582028592896,0.4291221659776307,0.04899384519227077,0.4394942077989553,0.12323757543866236,0.4497916184190185
153,meta-llama/Llama-3.2-3B,12,final_word,0.5385938482134133,0.4489803262207969,,,,
154,meta-llama/Llama-3.2-3B,12,final_word,0.5385938482134133,0.4489803262207969,0.08010675303002872,0.4418705407533439,,
155,meta-llama/Llama-3.2-3B,12,final_word,0.5385938482134133,0.4489803262207969,0.08010675303002872,0.4418705407533439,0.1597524126056734,0.4419417382415921
156,meta-llama/Llama-3.2-3B,13,final_word,0.5477225575051661,0.4242640687119284,,,,
157,meta-llama/Llama-3.2-3B,13,final_word,0.5477225575051661,0.4242640687119284,-0.00205163059574619,0.45092030797606786,,
158,meta-llama/Llama-3.2-3B,13,final_word,0.5477225575051661,0.4242640687119284,-0.00205163059574619,0.45092030797606786,0.1414949940221679,0.41530611200254036
159,meta-llama/Llama-3.2-3B,14,final_word,0.607059167901559,0.30107446476467126,,,,
160,meta-llama/Llama-3.2-3B,14,final_word,0.607059167901559,0.30107446476467126,0.011641433341882976,0.47155538066037,,
161,meta-llama/Llama-3.2-3B,14,final_word,0.607059167901559,0.30107446476467126,0.011641433341882976,0.47155538066037,0.10498015685515685,0.4470039149716699
162,meta-llama/Llama-3.2-3B,15,final_word,0.629880941130941,0.2737090913116819,,,,
163,meta-llama/Llama-3.2-3B,15,final_word,0.629880941130941,0.2737090913116819,0.026172071962888843,0.4750830575152709,,
164,meta-llama/Llama-3.2-3B,15,final_word,0.629880941130941,0.2737090913116819,0.026172071962888843,0.4750830575152709,0.11410886614690956,0.44476117186642977
165,meta-llama/Llama-3.2-3B,16,final_word,0.6207522318391882,0.3049590136395381,,,,
166,meta-llama/Llama-3.2-3B,16,final_word,0.6207522318391882,0.3049590136395381,0.044429490546394376,0.4754803633435805,,
167,meta-llama/Llama-3.2-3B,16,final_word,0.6207522318391882,0.3049590136395381,0.044429490546394376,0.4754803633435805,0.12323757543866236,0.44419871679238326
168,meta-llama/Llama-3.2-3B,17,final_word,0.6070591679015591,0.34006739528119023,,,,
169,meta-llama/Llama-3.2-3B,17,final_word,0.6070591679015591,0.34006739528119023,0.026172071962888836,0.4404965889441047,,
170,meta-llama/Llama-3.2-3B,17,final_word,0.6070591679015591,0.34006739528119023,0.026172071962888836,0.4404965889441047,0.10041580220928044,0.467172345071923
171,meta-llama/Llama-3.2-3B,18,final_word,0.6024948132556827,0.3492849839314595,,,,
172,meta-llama/Llama-3.2-3B,18,final_word,0.6024948132556827,0.3492849839314595,0.007077078696006584,0.4102234126551821,,
173,meta-llama/Llama-3.2-3B,18,final_word,0.6024948132556827,0.3492849839314595,0.007077078696006584,0.4102234126551821,0.07759402897989853,0.5014769851814403
174,meta-llama/Llama-3.2-3B,19,final_word,0.6253165864850645,0.27954576250290986,,,,
175,meta-llama/Llama-3.2-3B,19,final_word,0.6253165864850645,0.27954576250290986,-0.005778410558245841,0.41092030718900857,,
176,meta-llama/Llama-3.2-3B,19,final_word,0.6253165864850645,0.27954576250290986,-0.005778410558245841,0.41092030718900857,0.09585144756340405,0.4932671689865441
177,meta-llama/Llama-3.2-3B,20,final_word,0.6116235225474353,0.29874738492579306,,,,
178,meta-llama/Llama-3.2-3B,20,final_word,0.6116235225474353,0.29874738492579306,0.012479008025259692,0.43251184559608036,,
179,meta-llama/Llama-3.2-3B,20,final_word,0.6116235225474353,0.29874738492579306,0.012479008025259692,0.43251184559608036,0.1095445115010332,0.46690470119714994
180,meta-llama/Llama-3.2-3B,21,final_word,0.607059167901559,0.29829375901394023,,,,
181,meta-llama/Llama-3.2-3B,21,final_word,0.607059167901559,0.29829375901394023,0.007914653379383314,0.4412024257459453,,
182,meta-llama/Llama-3.2-3B,21,final_word,0.607059167901559,0.29829375901394023,0.007914653379383314,0.4412024257459453,0.10041580220928044,0.4599818837012315
183,meta-llama/Llama-3.2-3B,22,final_word,0.5979304586098062,0.3265667364159021,,,,
184,meta-llama/Llama-3.2-3B,22,final_word,0.5979304586098062,0.3265667364159021,-0.001214055912369455,0.4393792002630497,,
185,meta-llama/Llama-3.2-3B,22,final_word,0.5979304586098062,0.3265667364159021,-0.001214055912369455,0.4393792002630497,0.10041580220928044,0.4563441683641853
186,meta-llama/Llama-3.2-3B,23,final_word,0.6070591679015591,0.2982937590139402,,,,
187,meta-llama/Llama-3.2-3B,23,final_word,0.6070591679015591,0.2982937590139402,0.0033502987335069317,0.4249050847588809,,
188,meta-llama/Llama-3.2-3B,23,final_word,0.6070591679015591,0.2982937590139402,0.0033502987335069317,0.4249050847588809,0.1049801568551568,0.458052944538074
189,meta-llama/Llama-3.2-3B,24,final_word,0.5933661039639299,0.3181980515339463,,,,
190,meta-llama/Llama-3.2-3B,24,final_word,0.5933661039639299,0.3181980515339463,0.012479008025259692,0.45136810171698477,,
191,meta-llama/Llama-3.2-3B,24,final_word,0.5933661039639299,0.3181980515339463,0.012479008025259692,0.45136810171698477,0.10954451150103321,0.463321342770508
192,meta-llama/Llama-3.2-3B,25,final_word,0.6024948132556827,0.2977694857883639,,,,
193,meta-llama/Llama-3.2-3B,25,final_word,0.6024948132556827,0.2977694857883639,0.007914653379383314,0.4468328328179414,,
194,meta-llama/Llama-3.2-3B,25,final_word,0.6024948132556827,0.2977694857883639,0.007914653379383314,0.4468328328179414,0.1049801568551568,0.4616771960291447
195,meta-llama/Llama-3.2-3B,26,final_word,0.5979304586098062,0.3027306283370305,,,,
196,meta-llama/Llama-3.2-3B,26,final_word,0.5979304586098062,0.3027306283370305,0.007914653379383319,0.45423149070795726,,
197,meta-llama/Llama-3.2-3B,26,final_word,0.5979304586098062,0.3027306283370305,0.007914653379383319,0.45423149070795726,0.10954451150103317,0.4524010020619612
198,meta-llama/Llama-3.2-3B,27,final_word,0.5979304586098062,0.2915118636808228,,,,
199,meta-llama/Llama-3.2-3B,27,final_word,0.5979304586098062,0.2915118636808228,-0.0057784105582458275,0.4624451306482848,,
200,meta-llama/Llama-3.2-3B,27,final_word,0.5979304586098062,0.2915118636808228,-0.0057784105582458275,0.4624451306482848,0.12323757543866234,0.4571423921128586
201,meta-llama/Llama-3.2-3B,28,final_word,0.027386127875258303,0.5424481542046207,,,,
